country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count,source,note
Austria,AUT,Europe,8978929,deaths,19,2021-31,3.7866431508702205,13114,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,16,2021-32,3.898015008248757,13130,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,13,2021-33,3.2297838639775414,13143,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,34,2021-34,5.234477296791187,13177,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,44,2021-35,8.687004875525801,13221,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,51,2021-36,10.58032645096091,13272,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,86,2021-37,15.257944460859418,13358,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,73,2021-38,17.708125323187208,13431,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,80,2021-39,17.039894178915993,13511,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,73,2021-40,17.039894178915993,13584,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,106,2021-41,19.935562470757926,13690,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,112,2021-42,24.279064908520827,13802,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,141,2021-43,28.177079916769582,13943,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,208,2021-44,38.86877822510903,14151,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,334,2021-45,60.36354669916646,14485,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,395,2021-46,81.19008402895267,14880,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,481,2021-47,97.56174706359745,15361,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,480,2021-48,107.028354940773,15841,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,406,2021-49,98.67546563738281,16247,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,281,2021-50,76.51246601905416,16528,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,172,2021-51,50.45145139247676,16700,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,128,2021-52,33.41155721356077,16828,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,91,2022-01,24.390436765899363,16919,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,69,2022-02,17.819497180565744,16988,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,80,2022-03,16.59440674940185,17068,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,109,2022-04,21.049281044543285,17177,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,141,2022-05,27.842964344633977,17318,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,181,2022-06,35.86173807588856,17499,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,197,2022-07,42.09856208908657,17696,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,219,2022-08,46.330692669470935,17915,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,221,2022-09,49.0036172465558,18136,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,195,2022-10,46.330692669470935,18331,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,239,2022-11,48.33538610228458,18570,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,290,2022-12,58.91571255324549,18860,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,285,2022-13,64.03881799265814,19145,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,216,2022-14,55.79730054664649,19361,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,162,2022-15,42.09856208908657,19523,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,129,2022-16,32.40921049715395,19652,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,91,2022-17,24.5018086232779,19743,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,80,2022-18,19.04458761172964,19823,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,42,2022-19,13.58736660018138,19865,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,36,2022-20,8.687004875525801,19901,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,33,2022-21,7.684658159118977,19934,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,24,2022-22,6.348195870576546,19958,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,24,2022-23,5.3458491541697235,19982,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,28,2022-24,5.791336583683867,20010,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,38,2022-25,7.350542586983369,20048,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,49,2022-26,9.689351591932624,20097,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,68,2022-27,13.0305073132887,20165,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,61,2022-28,14.366969601831132,20226,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,96,2022-29,17.48538160843014,20322,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,103,2022-30,22.162999618328644,20425,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,68,2022-31,19.04458761172964,20493,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,71,2022-32,15.480688175616491,20564,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,62,2022-33,14.812457031345275,20626,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,53,2022-34,12.80776359853163,20679,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,38,2022-35,10.134839021446767,20717,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,47,2022-36,9.466607877175552,20764,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,30,2022-37,8.575633018147265,20794,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,38,2022-38,7.573286301740441,20832,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,47,2022-39,9.466607877175552,20879,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,103,2022-40,16.705778606780385,20982,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,87,2022-41,21.16065290192182,21069,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,79,2022-42,18.48772832483696,21148,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,76,2022-43,17.262637893673066,21224,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,52,2022-44,14.255597744452595,21276,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,53,2022-45,11.69404502474627,21329,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,55,2022-46,12.028160596881877,21384,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,43,2022-47,10.914442023096518,21427,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,53,2022-48,10.691698308339447,21480,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,42,2022-49,10.58032645096091,21522,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,58,2022-50,11.13718573785359,21580,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,73,2022-51,14.589713316588202,21653,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,77,2022-52,16.705778606780385,21730,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,64,2023-01,15.703431890373562,21794,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,54,2023-02,13.141879170667236,21848,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,45,2023-03,11.025813880475054,21893,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,48,2023-04,10.357582736203838,21941,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,47,2023-05,10.58032645096091,21988,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,37,2023-06,9.355236019797015,22025,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,35,2023-07,8.018773731254585,22060,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,59,2023-08,10.468954593582374,22119,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,64,2023-09,13.698738457559916,22183,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,60,2023-10,13.810110314938452,22243,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,56,2023-11,12.919135455910165,22299,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,50,2023-12,11.805416882124806,22349,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,45,2023-13,10.58032645096091,22394,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,31,2023-14,8.464261160768729,22425,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,31,2023-15,6.905055157469226,22456,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,38,2023-16,7.684658159118977,22494,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,24,2023-17,6.905055157469226,22518,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,22,2023-18,5.123105439412652,22540,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,11,2023-19,3.6752712934916847,22551,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,14,2023-20,2.7842964344633976,22565,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,10,2023-21,2.6729245770848618,22575,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,9,2023-22,2.116065290192182,22584,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,7,2023-23,1.7819497180565744,22591,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,5,2023-24,1.3364622885424309,22596,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,5,2023-25,1.113718573785359,22601,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,NA,2023-26,NA,NA,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,NA,2023-27,NA,NA,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,NA,2023-28,NA,NA,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,NA,2023-29,NA,NA,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,NA,2023-30,NA,NA,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,NA,2023-31,NA,NA,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,NA,2023-32,NA,NA,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,NA,2023-33,NA,NA,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,NA,2023-34,NA,NA,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,NA,2023-35,NA,NA,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,NA,2023-36,NA,NA,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,NA,2023-37,NA,NA,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,NA,2023-38,NA,NA,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,NA,2023-39,NA,NA,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,NA,2023-40,NA,NA,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,NA,2023-41,NA,NA,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,NA,2023-42,NA,NA,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,NA,2023-43,NA,NA,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,NA,2023-44,NA,NA,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,NA,2023-45,NA,NA,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,NA,2023-46,NA,NA,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,NA,2023-47,NA,NA,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,NA,2020-01,NA,NA,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,NA,2020-02,NA,NA,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,NA,2020-03,NA,NA,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,NA,2020-04,NA,NA,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,2,2020-05,NA,2,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,0,2020-06,0.017215225524188554,2,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,0,2020-07,0,2,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,0,2020-08,0,2,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,0,2020-09,0,2,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,0,2020-10,0,2,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,3678,2020-11,31.65879973898275,3680,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,3673,2020-12,63.27456141415503,7353,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,8130,2020-13,101.59565343099875,15483,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,9694,2020-14,153.4220898715684,25177,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,11175,2020-15,179.63227073214546,36352,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,7963,2020-16,164.73249304096026,44315,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,5703,2020-17,117.63163600678038,50018,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,3095,2020-18,75.72977708090545,53113,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,3051,2020-19,52.90238803583143,56164,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,2071,2020-20,44.08819256744689,58235,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,1510,2020-21,30.823861301059605,59745,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,1144,2020-22,22.84460427059821,60889,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,847,2020-23,17.137757009329704,61736,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,671,2020-24,13.066356172859113,62407,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,668,2020-25,11.525593488444237,63075,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,607,2020-26,10.974706271670204,63682,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,637,2020-27,10.70787027604528,64319,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,704,2020-28,11.542808713968425,65023,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,1385,2020-29,17.981303060014945,66408,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,2489,2020-30,33.34589184035323,68897,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,3759,2020-31,53.78036453756504,72656,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,4340,2020-32,69.71305576020156,76996,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,3751,2020-33,69.6441948581048,80747,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,3453,2020-34,62.00924233812717,84200,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,3121,2020-35,56.58644629800778,87321,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,3655,2020-36,58.32518407595082,90976,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,6158,2020-37,84.46650403443114,97134,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,10108,2020-38,140.01142918822552,107242,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,11274,2020-39,184.04797607909984,118516,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,18895,2020-40,259.68306941962226,137411,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,38852,2020-41,497.0638141726582,176263,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,72232,2020-42,956.1680560644807,248495,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,105383,2020-43,1528.841140739375,353878,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,99584,2020-44,1764.2765650081776,453462,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,54006,2020-45,1322.04324413006,507468,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,33967,2020-46,757.2375175197199,541435,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,22312,2020-47,484.4278386379038,563747,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,16261,2020-48,332.02144707226256,580008,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,15289,2020-49,271.57018264407446,595297,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,16840,2020-50,276.55399043332704,612137,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,17714,2020-51,297.42745138140566,629851,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,12607,2020-52,260.9914265594606,642458,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,8976,2020-53,185.7781062442808,651434,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,13692,2021-01,195.11736609115306,665126,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,13093,2021-02,230.55490783269522,678219,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,14641,2021-03,238.72353234392267,692860,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,16375,2021-04,266.9737174291161,709235,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,14892,2021-05,269.13422823240177,724127,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,12527,2021-06,236.01213432386297,736654,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,15361,2021-07,240.0491047092852,752015,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,16648,2021-08,275.5210769018757,768663,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,16429,2021-09,284.7140073317924,785092,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,21255,2021-10,324.3692793267607,806347,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,29329,2021-11,435.4074839577769,835676,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,33998,2021-12,545.0942933851443,869674,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,29873,2021-13,549.7768347277236,899547,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,24193,2021-14,465.37919159538916,923740,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,24371,2021-15,418.02010617834645,948111,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,24423,2021-16,419.99985711362814,972534,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,20783,2021-17,389.1157425232339,993317,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,20975,2021-18,359.4366937195328,1014292,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,14649,2021-19,306.6375970368465,1028941,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,16999,2021-20,272.4137286947597,1045940,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,12179,2021-21,251.1529251723868,1058119,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,9065,2021-22,182.8601255179308,1067184,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,5261,2021-23,123.31266042976262,1072445,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,3006,2021-24,71.15913470423338,1075451,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,2416,2021-25,46.670476396075166,1077867,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,4070,2021-26,55.82897637494348,1081937,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,7513,2021-27,99.70197862333801,1089450,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,9541,2021-28,146.7942280447558,1098991,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,10388,2021-29,171.54111473577686,1109379,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,11283,2021-30,186.53557616734508,1120662,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,12242,2021-31,202.49409022826788,1132904,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,13352,2021-32,220.30324103304093,1146256,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,13831,2021-33,233.98073771200873,1160087,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,14116,2021-34,240.55695386224875,1174203,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,13761,2021-35,239.95442096890216,1187964,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,13760,2021-36,236.8901108255966,1201724,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,14475,2021-37,243.0359463377319,1216199,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,13647,2021-38,242.06328609561527,1229846,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,13316,2021-39,232.087062904348,1243162,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,14922,2021-40,243.0617691760182,1258084,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,22871,2021-41,325.307509117829,1280955,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,40000,2021-42,541.1692219656293,1320955,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,54823,2021-43,816.1996649400656,1375778,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,57829,2021-44,969.6647928754445,1433607,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,73690,2021-45,1132.064622857877,1507297,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,113029,2021-46,1607.2048473254813,1620326,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,125774,2021-47,2055.5237504263996,1746100,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,117316,2021-48,2092.4245863374977,1863416,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,88873,2021-49,1774.795067803457,1952289,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,57114,2021-50,1256.5995642998573,2009403,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,45149,2021-51,880.240303890047,2054552,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,77857,2021-52,1058.7880154141687,2132409,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,155825,2022-01,2011.4441654717148,2288234,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,198814,2022-02,3052.595182336352,2487048,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,351698,2022-03,4738.5941168860445,2838746,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,318852,2022-04,5771.834737622317,3157598,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,185904,2022-05,4344.744187343659,3343502,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,101740,2022-06,2475.928165339846,3445242,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,63181,2022-07,1419.5761043373502,3508423,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,44836,2022-08,929.7685077231375,3553259,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,44611,2022-09,769.9251387310468,3597870,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,57255,2022-10,876.8230816234956,3655125,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,71953,2022-11,1112.1724297646774,3727078,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,78607,2022-12,1295.9621774609143,3805685,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,71597,2022-13,1292.8978673176089,3877282,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,62839,2022-14,1157.1730292849063,3940121,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,52575,2022-15,993.4390193243489,3992696,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,40215,2022-16,798.7003881947279,4032911,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,32666,2022-17,627.331425714193,4065577,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,30760,2022-18,545.9464470485916,4096337,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,24790,2022-19,478.15288893433706,4121127,TESSy COVID-19,
